id,id_conversacion,creado_en,fecha,hora,huso_horario,id_usuario,nombre_usuario,nombre,lugar,tweet,etiquetas,respuestas,menciones,urls,fotos,cantidad_respuestas,cantidad_retweets,cantidad_likes,ubucacion,hashtags,enlaces,retweet,url_gif,muestra_gif,url_video,muestra_video,estado_es_cita,id_cita,url_cita,es_respuesta_a,tiene_tweet_padre
1167142873856233500,1167142873856233500,1567103520000,2019-08-29,15:32:00,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,👉 Te invitarmos a unirte a nuestro Slack:  http://bit.ly/slack-latinr  👨‍💻👩‍💻. Sumate a la comunidad de R latinoamericana 🌎 #LatinR2019,[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}]",[],['http://bit.ly/slack-latinr'],[],0,4,13,NA,['#latinr2019'],https://twitter.com/LatinR_Conf/status/1167142873856233472,NA,NA,NA,NA,NA,0,0,NA,0,0
1166055458999869400,1166055458999869400,1566844260000,2019-08-26,15:31:00,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,👉 Te invitarmos a unirte a nuestro Slack:  http://bit.ly/slack-latinr  👨‍💻👩‍💻. Sumate a la comunidad de R latinoamericana 🌎 #LatinR2019,[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}]",[],['http://bit.ly/slack-latinr'],[],0,1,4,NA,['#latinr2019'],https://twitter.com/LatinR_Conf/status/1166055458999869440,NA,NA,NA,NA,NA,0,0,NA,0,0
1163926179100971e3,1163926179100971e3,1566336600000,2019-08-20,18:30:00,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,👉 Te invitarmos a unirte a nuestro Slack:  http://bit.ly/slack-latinr  👨‍💻👩‍💻. Sumate a la comunidad de R latinoamericana 🌎 #LatinR2019,[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}]",[],['http://bit.ly/slack-latinr'],[],0,7,21,NA,['#latinr2019'],https://twitter.com/LatinR_Conf/status/1163926179100971011,NA,NA,NA,NA,NA,0,0,NA,0,0
1163559382967357400,1163559382967357400,1566249149000,2019-08-19,18:12:29,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,👉 Te invitarmos a unirte a nuestro Slack:  http://bit.ly/slack-latinr  👨‍💻👩‍💻. Sumate a la comunidad de R latinoamericana 🌎 #LatinR2019,[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}]",[],['http://bit.ly/slack-latinr'],[],0,7,15,NA,['#latinr2019'],https://twitter.com/LatinR_Conf/status/1163559382967357442,NA,NA,NA,NA,NA,0,0,NA,0,0
1163542902712283100,1163542902712283100,1566245220000,2019-08-19,17:07:00,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,👉 Te invitarmos a unirte a nuestro Slack:  http://latin-r.slack.com  👨‍💻👩‍💻. Sumate a la comunidad de R latinoamericana 🌎 #LatinR2019,[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}]",[],['http://latin-r.slack.com'],[],0,6,12,NA,['#latinr2019'],https://twitter.com/LatinR_Conf/status/1163542902712283141,NA,NA,NA,NA,NA,0,0,NA,0,0
1162390853182206e3,1162390853182206e3,1565970550000,2019-08-16,12:49:10,Argentina Standard Time,2462454005,santeromarilina,Marilina Santero 💚,NA,🇦🇷Gracias totales a @LatinR_Conf por su programa de Becas de Diversidad :)  Nos vemos en septiembre en Chile 🇨🇱✈️🗻. Que emoción poder participar del #LatinR2019  pic.twitter.com/wpdGHXdlhN,[],"[{'id': 2462454005, 'id_str': '2462454005', 'screen_name': 'SanteroMarilina'}, {'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}]",['latinr_conf'],[],[],3,1,19,NA,['#latinr2019'],https://twitter.com/SanteroMarilina/status/1162390853182205952,NA,https://video.twimg.com/tweet_video/ECGkS0mWkAYGDAg.mp4,https://pbs.twimg.com/tweet_video_thumb/ECGkS0mWkAYGDAg.jpg,NA,NA,0,0,NA,0,0
1162385415669735400,1162349302972334e3,1565969253000,2019-08-16,12:27:33,Argentina Standard Time,633700365,_lacion_,Laura Ación,NA,"De nada! Si no nos tenemos un poco de paciencia en estas épocas, qué nos queda?😊 Qué bueno tenerte en #LatinR2019!",[],"[{'id': 633700365, 'id_str': '633700365', 'screen_name': '_lacion_'}, {'id': 160083636, 'id_str': '160083636', 'screen_name': 'TuQmano'}, {'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}]",[],[],[],0,0,1,NA,['#latinr2019'],https://twitter.com/_lacion_/status/1162385415669735425,NA,NA,NA,NA,NA,0,0,NA,1,1
1161956212436557800,1161956209261514800,1565866923000,2019-08-15,08:02:03,Argentina Standard Time,1022402798183477200,beamilz,Beatriz Milz,NA,Gracias a @LatinR_Conf por el programa de becas y por la oportunidad de asistir al evento! #LatinR2019 #RLadies #rstats,[],"[{'id': 1022402798183477248, 'id_str': '1022402798183477248', 'screen_name': 'BeaMilz'}, {'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}]",['latinr_conf'],[],[],0,2,8,NA,"['#latinr2019', '#rladies', '#rstats']",https://twitter.com/BeaMilz/status/1161956212436557856,NA,NA,NA,NA,NA,0,0,NA,1,1
1161956209261514800,1161956209261514800,1565866923000,2019-08-15,08:02:03,Argentina Standard Time,1022402798183477200,beamilz,Beatriz Milz,NA,"🇧🇷: agradeço a @LatinR_Conf pelo programa de bolsas, e pela oportunidade de participar deste evento! Animada para ter mais contato com a comunidade de R dos outros países latino-americanos.  #LatinR2019 #RLadies #rstatsbr",[],"[{'id': 1022402798183477248, 'id_str': '1022402798183477248', 'screen_name': 'BeaMilz'}, {'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}]",['latinr_conf'],[],[],2,3,30,NA,"['#latinr2019', '#rladies', '#rstatsbr']",https://twitter.com/BeaMilz/status/1161956209261514758,NA,NA,NA,NA,NA,0,0,NA,0,0
1161703144323203e3,1161666887593451500,1565806587000,2019-08-14,15:16:27,Argentina Standard Time,633700365,_lacion_,Laura Ación,NA,Lindas noticias para este primer tweet! Por muchos más como éste 💜 Muy feliz de compartir #LatinR2019 con vos,[],"[{'id': 633700365, 'id_str': '633700365', 'screen_name': '_lacion_'}, {'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}]",[],[],[],1,0,5,NA,['#latinr2019'],https://twitter.com/_lacion_/status/1161703144323203072,NA,NA,NA,NA,NA,0,0,NA,1,1
1161676377076244500,1161641121526759400,1565800205000,2019-08-14,13:30:05,Argentina Standard Time,2726856502,cantoflor_87,Florencia,NA,🙂nos vemos en #LatinR2019 Pacha!,[],"[{'id': 2726856502, 'id_str': '2726856502', 'screen_name': 'cantoflor_87'}, {'id': 2300614526, 'id_str': '2300614526', 'screen_name': 'pachamaltese'}, {'id': 2865404679, 'id_str': '2865404679', 'screen_name': 'ma_salmon'}, {'id': 400694446, 'id_str': '400694446', 'screen_name': 'yabellini'}]",[],[],[],1,0,2,NA,['#latinr2019'],https://twitter.com/cantoflor_87/status/1161676377076244485,NA,NA,NA,NA,NA,0,0,NA,1,1
1161666887593451500,1161666887593451500,1565797943000,2019-08-14,12:52:23,Argentina Standard Time,1128468059512086500,_daniprina_,Daniela Prina,NA,"Gracias, @LatinR_Conf !!! Buenísimo el programa de becas. De ese modo me dieron la oportunidad de presenciar el #LatinR2019 donde exponemos trabajos con @_lacion_ .",[],"[{'id': 1128468059512086528, 'id_str': '1128468059512086528', 'screen_name': '_DaniPrina_'}, {'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}, {'id': 633700365, 'id_str': '633700365', 'screen_name': '_lacion_'}]","['latinr_conf', '_lacion_']",[],[],1,1,17,NA,['#latinr2019'],https://twitter.com/_DaniPrina_/status/1161666887593451523,NA,NA,NA,NA,NA,0,0,NA,0,0
1160959127537012700,1160959127537012700,1565629200000,2019-08-12,14:00:00,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,👉 Te invitarmos a unirte a nuestro Slack:  http://latin-r.slack.com  👨‍💻👩‍💻. Sumate a la comunidad de R latinoamericana 🌎 #LatinR2019,[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}]",[],['http://latin-r.slack.com'],[],2,5,23,NA,['#latinr2019'],https://twitter.com/LatinR_Conf/status/1160959127537012740,NA,NA,NA,NA,NA,0,0,NA,0,0
1158602190652629e3,1158602190652629e3,1565067262000,2019-08-06,01:54:22,Argentina Standard Time,982076064397574100,rladiesgye,R-Ladies Guayaquil,NA,Las inscripciones al #LatinR2019 empiezan el 12 de agosto! Checa más información en @LatinR_Conf 👇👇 https://twitter.com/LatinR_Conf/status/1156040787018354688 …,[],"[{'id': 982076064397574145, 'id_str': '982076064397574145', 'screen_name': 'RLadiesGye'}, {'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}]",['latinr_conf'],['https://twitter.com/LatinR_Conf/status/1156040787018354688'],[],0,5,2,NA,['#latinr2019'],https://twitter.com/RLadiesGye/status/1158602190652628992,NA,NA,NA,NA,NA,1,1156040787018354700,https://twitter.com/LatinR_Conf/status/1156040787018354688,0,0
1158090730017046500,1158090730017046500,1564945320000,2019-08-04,16:02:00,Argentina Standard Time,735627367926890500,data_datum,Roxana Noelia,NA,Se viene con todo #LatinR2019 👩‍💻👨‍💻👏👏  pic.twitter.com/RhQApjoBbg,[],"[{'id': 735627367926890496, 'id_str': '735627367926890496', 'screen_name': 'data_datum'}]",[],[],['https://pbs.twimg.com/media/EBJdX9pXkAAYNYS.jpg'],1,1,5,NA,['#latinr2019'],https://twitter.com/data_datum/status/1158090730017046529,NA,NA,NA,NA,NA,0,0,NA,0,0
1157429651993714700,1157429651993714700,1564787707000,2019-08-02,20:15:07,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,"¡Nos acaban de llegar los hex stickers de #LatinR2019!  ¡Muchas gracias, @stickermule ♡! ---- Si quieren saber más sobre Sticker Mule ▶️  http://bit.ly/stickermule-latinr2019 … pic.twitter.com/Pl3yD39S5T",[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}, {'id': 103760901, 'id_str': '103760901', 'screen_name': 'stickermule'}]",['stickermule'],['http://bit.ly/stickermule-latinr2019'],['https://pbs.twimg.com/media/EBAEHdBXoAAEpMX.jpg'],0,6,45,NA,['#latinr2019'],https://twitter.com/LatinR_Conf/status/1157429651993714693,NA,NA,NA,NA,NA,0,0,NA,0,0
1156201996095021e3,1156201996095021e3,1564495011000,2019-07-30,10:56:51,Argentina Standard Time,1124380438569607200,iavsyoung,IAVS Young Scientists,NA,If you are planning or wish to attend the #LatinR2019.. Check this grant opportunity!  https://twitter.com/gmendietal/status/1156197441974222849 …,[],"[{'id': 1124380438569607168, 'id_str': '1124380438569607168', 'screen_name': 'IavsYoung'}]",[],['https://twitter.com/gmendietal/status/1156197441974222849'],[],0,1,1,NA,['#latinr2019'],https://twitter.com/IavsYoung/status/1156201996095021056,NA,NA,NA,NA,NA,1,1156197441974222800,https://twitter.com/gmendietal/status/1156197441974222849,0,0
1156197441974222800,1156197441974222800,1564493925000,2019-07-30,10:38:45,Argentina Standard Time,1007621393805127700,gmendietal,Glenda Mendieta-Leiva,NA,"Becas de asistencia para el #LatinR2019 en Santiago de Chile, plazo 5 de Agosto!  https://docs.google.com/forms/d/e/1FAIpQLSczga2O9z9isnf4HN4ZlzCbTFfdvqtZ0Dsk0I5Sor3w6wyP2Q/viewform … @IavsYoung #RLadies #ECR #LAC",[],"[{'id': 1007621393805127680, 'id_str': '1007621393805127680', 'screen_name': 'gmendietal'}, {'id': 1124380438569607168, 'id_str': '1124380438569607168', 'screen_name': 'IavsYoung'}]",['iavsyoung'],['https://docs.google.com/forms/d/e/1FAIpQLSczga2O9z9isnf4HN4ZlzCbTFfdvqtZ0Dsk0I5Sor3w6wyP2Q/viewform'],[],0,3,1,NA,"['#latinr2019', '#rladies', '#ecr', '#lac']",https://twitter.com/gmendietal/status/1156197441974222849,NA,NA,NA,NA,NA,0,0,NA,0,0
1156046033857777700,1156046033857777700,1564457827000,2019-07-30,00:37:07,Argentina Standard Time,273776370,gabysandovalm,Gabriela Sandoval,NA,Se viene! #LatinR2019  https://twitter.com/LatinR_Conf/status/1156045561667162118 …,[],"[{'id': 273776370, 'id_str': '273776370', 'screen_name': 'GabySandovalM'}]",[],['https://twitter.com/LatinR_Conf/status/1156045561667162118'],[],0,0,3,NA,['#latinr2019'],https://twitter.com/GabySandovalM/status/1156046033857777664,NA,NA,NA,NA,NA,1,1156045561667162e3,https://twitter.com/LatinR_Conf/status/1156045561667162118,0,0
1132690721176260600,1132690721176260600,1558889486000,2019-05-26,13:51:26,Argentina Standard Time,51909512,marskar,Martin Skarzynski,NA,@LatinR_Conf  How much will the registration for #LatinR2019 cost?,[],"[{'id': 51909512, 'id_str': '51909512', 'screen_name': 'marskar'}, {'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}]",['latinr_conf'],[],[],0,0,0,NA,['#latinr2019'],https://twitter.com/marskar/status/1132690721176260608,NA,NA,NA,NA,NA,0,0,NA,0,0
1123425737095168e3,1123425737095168e3,1556680542000,2019-05-01,00:15:42,Argentina Standard Time,1050927630122389500,francisco_yira,Francisco Yirá,NA,Lista la postulación al @LatinR_Conf (muy al filo de la hora😅😿). Queremos mostrar cómo el crear un paquete de R interno nos ha sido de utilidad en el equipo de CRM Analytics de @WalmartChile #LatinR2019 #rstatsES,[],"[{'id': 1050927630122389506, 'id_str': '1050927630122389506', 'screen_name': 'francisco_yira'}, {'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}, {'id': 56380840, 'id_str': '56380840', 'screen_name': 'WalmartChile'}]","['latinr_conf', 'walmartchile']",[],[],0,1,5,NA,"['#latinr2019', '#rstatses']",https://twitter.com/francisco_yira/status/1123425737095168000,NA,NA,NA,NA,NA,0,0,NA,0,0
1120462985204510700,1120462985204510700,1555974167000,2019-04-22,20:02:47,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,¡No te olvides que tenés tiempo para enviar tu resumen a #LatinR2019 hasta el 30 de abril! ➕ Info en  http://Latin-r.com  pic.twitter.com/IyqyEOgASJ,[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}]",[],['http://Latin-r.com'],[],2,9,10,NA,['#latinr2019'],https://twitter.com/LatinR_Conf/status/1120462985204510720,NA,https://video.twimg.com/tweet_video/D4yvI86WwAIa0zx.mp4,https://pbs.twimg.com/tweet_video_thumb/D4yvI86WwAIa0zx.jpg,NA,NA,0,0,NA,0,0
1118538936157184e3,1118538936157184e3,1555515438000,2019-04-17,12:37:18,Argentina Standard Time,1100203592760389600,cancucs,Juan Cruz Rodriguez,NA,Related work already submitted to @LatinR_Conf #LatinR2019  https://twitter.com/rstudio/status/1118523881931907074 …,[],"[{'id': 1100203592760389632, 'id_str': '1100203592760389632', 'screen_name': 'CancuCS'}, {'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}]",['latinr_conf'],['https://twitter.com/rstudio/status/1118523881931907074'],[],0,1,2,NA,['#latinr2019'],https://twitter.com/CancuCS/status/1118538936157184000,NA,NA,NA,NA,NA,1,1118523881931907100,https://twitter.com/rstudio/status/1118523881931907074,0,0
1117602827499655200,1117602827499655200,1555292252000,2019-04-14,22:37:32,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,👩‍🏫 ¿Sabías que @minebocek participa activamente en generar material gratuito para la enseñanza de la estadística en R? 📊 Compartimos su participación en la propuesta de  https://www.openintro.org/  y  sus cursos   http://bit.ly/2GmUy6P   ¡Y será parte de #LatinR2019!✨,[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}, {'id': 229564414, 'id_str': '229564414', 'screen_name': 'minebocek'}]",['minebocek'],"['https://www.openintro.org/', 'http://bit.ly/2GmUy6P']",[],1,15,41,NA,['#latinr2019'],https://twitter.com/LatinR_Conf/status/1117602827499655168,NA,NA,NA,NA,NA,0,0,NA,0,0
1116717005757874200,1116717005757874200,1555081056000,2019-04-12,11:57:36,Argentina Standard Time,633700365,_lacion_,Laura Ación,NA,Ya mandaste tu trabajo a #LatinR2019 ? Tenés hasta el 30/4 👇🏽   Video por @yabellini 💜 https://twitter.com/LatinR_Conf/status/1116707628355289089 …,[],"[{'id': 633700365, 'id_str': '633700365', 'screen_name': '_lacion_'}, {'id': 400694446, 'id_str': '400694446', 'screen_name': 'yabellini'}]",['yabellini'],['https://twitter.com/LatinR_Conf/status/1116707628355289089'],[],0,2,8,NA,['#latinr2019'],https://twitter.com/_lacion_/status/1116717005757874176,NA,NA,NA,NA,NA,1,1116707628355289100,https://twitter.com/LatinR_Conf/status/1116707628355289089,0,0
1115681116038598700,1115681116038598700,1554834081000,2019-04-09,15:21:21,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,¡Calma! Tenés tiempo hasta el 30 de abril para enviar tu resumen 👩‍💻💪 Más información en  http://latin-r.com  #LatinR2019 #rstatsES pic.twitter.com/vsVGBPk2SX,[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}]",[],['http://latin-r.com'],[],2,4,15,NA,"['#latinr2019', '#rstatses']",https://twitter.com/LatinR_Conf/status/1115681116038598657,NA,https://video.twimg.com/tweet_video/D3uyDetX4AM8k0m.mp4,https://pbs.twimg.com/tweet_video_thumb/D3uyDetX4AM8k0m.jpg,NA,NA,0,0,NA,0,0
1113990697156325400,1113990697156325400,1554431053000,2019-04-04,23:24:13,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,👉Ya esta abierto el llamado a presentación de trabajos de #LatinR2019!   Toda la info en la página web:   http://latin-r.com/blog/presentacion-trabajos …  ¡Esperamos sus trabajos! ¿Nos vemos en septiembre?😀 pic.twitter.com/vcE0pgTdKW,[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}]",[],['http://latin-r.com/blog/presentacion-trabajos'],[],1,8,22,NA,['#latinr2019'],https://twitter.com/LatinR_Conf/status/1113990697156325376,NA,https://video.twimg.com/tweet_video/D3WwiOTWsAEj02O.mp4,https://pbs.twimg.com/tweet_video_thumb/D3WwiOTWsAEj02O.jpg,NA,NA,0,0,NA,0,0
1113259928402255900,1113259928402255900,1554256824000,2019-04-02,23:00:24,Argentina Standard Time,108979413,patriloto,Patricia Loto,NA,📣 Una de las oradoras de lujo que estará en el #LatinR2019. Agenda la 📅: del 25 al 27 de septiembre en Santiago de Chile.  https://twitter.com/LatinR_Conf/status/1113191024589930496 …,[],"[{'id': 108979413, 'id_str': '108979413', 'screen_name': 'patriloto'}]",[],['https://twitter.com/LatinR_Conf/status/1113191024589930496'],[],0,1,0,NA,['#latinr2019'],https://twitter.com/patriloto/status/1113259928402255873,NA,NA,NA,NA,NA,1,1113191024589930500,https://twitter.com/LatinR_Conf/status/1113191024589930496,0,0
1113217158799077400,1113217158799077400,1554246627000,2019-04-02,20:10:27,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,"⚠️Es un honor que @hadleywickham, científico en jefe de @rstudio, sea keynote speaker en esta edición de #LatinR2019 📢 Aquí la versión de #r4ds de su autoría junto a la traducción al español x la comunidad de R #LatAm 👉 🇬🇧  https://r4ds.had.co.nz/  🇪🇸 https://es.r4ds.hadley.nz/index.html ",[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}, {'id': 69133574, 'id_str': '69133574', 'screen_name': 'hadleywickham'}, {'id': 235261861, 'id_str': '235261861', 'screen_name': 'rstudio'}]","['hadleywickham', 'rstudio']","['https://r4ds.had.co.nz/', 'https://es.r4ds.hadley.nz/index.html']",[],1,46,95,NA,"['#latinr2019', '#r4ds', '#latam']",https://twitter.com/LatinR_Conf/status/1113217158799077378,NA,NA,NA,NA,NA,0,0,NA,0,0
1113191024589930500,1113191024589930500,1554240397000,2019-04-02,18:26:37,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,👩‍💻 @minebocek será keynote speaker en #LatinR2019 ! 🎉. Compartimos una charla que dió en la #rstudioconf2018 sobre #RMarkdown 💯¡Felices de contar con su presencia en esta 2da edición de #LatinR! 😀 https://resources.rstudio.com/rstudio-conf-2018/r-markdown-eight-ways-mine-cetinkaya-rundel …,[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}, {'id': 229564414, 'id_str': '229564414', 'screen_name': 'minebocek'}]",['minebocek'],['https://resources.rstudio.com/rstudio-conf-2018/r-markdown-eight-ways-mine-cetinkaya-rundel'],[],0,20,36,NA,"['#latinr2019', '#rstudioconf2018', '#rmarkdown', '#latinr']",https://twitter.com/LatinR_Conf/status/1113191024589930496,NA,NA,NA,NA,NA,0,0,NA,0,0
1113188758654943200,1113188758654943200,1554239856000,2019-04-02,18:17:36,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,⚠️😀 Ya se encuentra actualizada la página web de #LatinR2019! 👉 http://latin-r.com/    ¿Ya preparaste tu resumen para este año? 📈📊📉,[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}]",[],['http://latin-r.com/'],[],0,9,18,NA,['#latinr2019'],https://twitter.com/LatinR_Conf/status/1113188758654943232,NA,NA,NA,NA,NA,0,0,NA,0,0
1104071725451567100,1104045861678411800,1552066186000,2019-03-08,14:29:46,Argentina Standard Time,159846289,pacocuak,Natalia da Silva,NA,"Gracias, un gusto haberte conocido! Nos vemos pronto en #LatinR2019  con muchas más #RLadiesLatAm",[],"[{'id': 159846289, 'id_str': '159846289', 'screen_name': 'pacocuak'}, {'id': 108979413, 'id_str': '108979413', 'screen_name': 'patriloto'}, {'id': 957247055898046464, 'id_str': '957247055898046464', 'screen_name': 'rladies_iwd'}, {'id': 870664135943630853, 'id_str': '870664135943630853', 'screen_name': 'RLadiesMVD'}]",[],[],[],1,0,4,NA,"['#latinr2019', '#rladieslatam']",https://twitter.com/pacocuak/status/1104071725451567104,NA,NA,NA,NA,NA,0,0,NA,1,1
1101093523447787500,1099528960512127e3,1551356127000,2019-02-28,09:15:27,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,Hola! Muchas gracias por tu interés. La semana que viene estaremos anunciando los detalles de #LatinR2019 por este medio.,[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}, {'id': 219688042, 'id_str': '219688042', 'screen_name': 'drispaty'}]",[],[],[],0,2,6,NA,['#latinr2019'],https://twitter.com/LatinR_Conf/status/1101093523447787520,NA,NA,NA,NA,NA,0,0,NA,1,1
1093190595919728600,1093190595919728600,1549471923000,2019-02-06,13:52:03,Argentina Standard Time,2739380050,iaccancu,Cancu,NA,Thinking about #LatinR2019 I started some projects. Like KerasModelCreator: Visually design Keras models in R. Check out the guided tour at  https://jcrodriguez.shinyapps.io/KerasModelCreator/?help … or the code at  https://github.com/jcrodriguez1989/KerasModelCreator … @javierluraschi @theotheredgar @LatinR_Conf @rstudio @ds_cba #rstats #keras,[],"[{'id': 2739380050, 'id_str': '2739380050', 'screen_name': 'IACCancu'}, {'id': 19675099, 'id_str': '19675099', 'screen_name': 'javierluraschi'}, {'id': 3909197654, 'id_str': '3909197654', 'screen_name': 'theotheredgar'}, {'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}, {'id': 235261861, 'id_str': '235261861', 'screen_name': 'rstudio'}, {'id': 3072785271, 'id_str': '3072785271', 'screen_name': 'ds_cba'}]","['javierluraschi', 'theotheredgar', 'latinr_conf', 'rstudio', 'ds_cba']","['https://jcrodriguez.shinyapps.io/KerasModelCreator/?help', 'https://github.com/jcrodriguez1989/KerasModelCreator']",[],0,1,5,NA,"['#latinr2019', '#rstats', '#keras']",https://twitter.com/IACCancu/status/1093190595919728641,NA,NA,NA,NA,NA,0,0,NA,0,0
1085394997271318500,1085394997271318500,1547613307000,2019-01-16,01:35:07,Argentina Standard Time,159846289,pacocuak,Natalia da Silva,NA,@LatinR_Conf stickers found some friends today at #rstudioconf. If you want to know more about #LatinR2019 in Santiago de Chile ask me.  pic.twitter.com/tjRSdYopmk,[],"[{'id': 159846289, 'id_str': '159846289', 'screen_name': 'pacocuak'}, {'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}]",['latinr_conf'],[],['https://pbs.twimg.com/media/DxAXF0_XQAIYA-m.jpg'],4,4,28,NA,"['#rstudioconf', '#latinr2019']",https://twitter.com/pacocuak/status/1085394997271318528,NA,NA,NA,NA,NA,0,0,NA,0,0
1078847239517290500,1078844397125582800,1546052200000,2018-12-28,23:56:40,Argentina Standard Time,108979413,patriloto,Patricia Loto,NA,Aproveché para contar sobre el próximo #LatinR2019 y algunos de los speakers de lujo que estarán presentes.,[],"[{'id': 108979413, 'id_str': '108979413', 'screen_name': 'patriloto'}, {'id': 908799613334966272, 'id_str': '908799613334966272', 'screen_name': 'ucrechrobotec'}, {'id': 1006806146974437376, 'id_str': '1006806146974437376', 'screen_name': 'RLadies_rciacte'}]",[],[],[],1,0,2,NA,['#latinr2019'],https://twitter.com/patriloto/status/1078847239517290502,NA,NA,NA,NA,NA,0,0,NA,1,1
1074237374379556900,1074237374379556900,1544953123000,2018-12-16,06:38:43,Argentina Standard Time,114258616,d4tagirl,Daniela Vázquez,NA,📣 Imperdible #LatinR2019 en Chile 👏 🗣 espectaculares keynote speakers  👯‍♀️👯‍♂️ floreciente y cada vez más activa comunidad de #rstatsES 💜 Gran presencia de #RLadiesLatAm  Se puede pedir más?? 🎉 Es para no perdérselo! 🏃🏽‍♀️🏃🏾‍♂️ #rstats #RLadies https://twitter.com/LatinR_Conf/status/1073927602304413696 …,[],"[{'id': 114258616, 'id_str': '114258616', 'screen_name': 'd4tagirl'}]",[],['https://twitter.com/LatinR_Conf/status/1073927602304413696'],[],1,10,26,NA,"['#latinr2019', '#rstatses', '#rladieslatam', '#rstats', '#rladies']",https://twitter.com/d4tagirl/status/1074237374379556864,NA,NA,NA,NA,NA,1,1073927602304413700,https://twitter.com/LatinR_Conf/status/1073927602304413696,0,0
1074100656791842800,1074093672499695600,1544920527000,2018-12-15,21:35:27,Argentina Standard Time,379848989,pabort,Pablo Ortiz,NA,Tranca #LatinR2019...,[],"[{'id': 379848989, 'id_str': '379848989', 'screen_name': 'pabort'}, {'id': 1032760615805308928, 'id_str': '1032760615805308928', 'screen_name': 'germangfeler'}]",[],[],[],0,0,0,NA,['#latinr2019'],https://twitter.com/pabort/status/1074100656791842822,NA,NA,NA,NA,NA,0,0,NA,1,1
