variable,pais_region,codigo_pais_region,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
empleo_industria_hombres,Colombia,COL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2129993438721,19.2220001220703,19.2649993896484,19.2870006561279,19.2870006561279,19.2549991607666,19.2520008087158,19.2350006103516,19.1790008544922,19.1889991760254,19.201000213623,21.4190006256104,20.9009990692139,21.4780006408691,22.056999206543,22.6429996490479,22.9570007324219,22.7560005187988,22.4270000457764,22.8099994659424,23.8169994354248,23.9710006713867,23.1270008087158,23.6700000762939,24.0130004882813,23.7910003662109,23.326000213623,23.3619995117188
empleo_industria_hombres,Costa Rica,CRI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.7929992675781,26.7029991149902,26.5820007324219,26.5459995269775,26.5629997253418,26.503999710083,26.6040000915527,26.6049995422363,26.5919990539551,26.5109996795654,26.6450004577637,26.503999710083,26.3579998016357,26.5799999237061,26.4650001525879,26.6219997406006,27.4330005645752,26.6429996490479,25.8349990844727,25.1609992980957,24.3840007781982,23.6630001068115,21.8390007019043,22.6730003356934,25.0830001831055,24.2099990844727,23.503999710083,23.5380001068115
empleo_industria_hombres,Cuba,CUB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.8050003051758,32.4280014038086,30.7670001983643,28.9050006866455,26.3269996643066,26.3059997558594,26.3250007629395,23.8460006713867,21.7670001983643,21.8010005950928,21.746000289917,21.6539993286133,21.5419998168945,21.4669990539551,21.4950008392334,21.4909992218018,21.5,21.8950004577637,21.2019996643066,20.5009994506836,20.2940006256104,22.6730003356934,20.7910003662109,20.5820007324219,20.6089992523193,20.6180000305176,20.613000869751,20.6119995117188
empleo_industria_hombres,Ecuador,ECU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.761999130249,23.7730007171631,23.761999130249,23.7819995880127,23.7859992980957,23.7789993286133,23.8490009307861,24.0030002593994,23.9629993438721,24.0240001678467,24.0639991760254,23.5729999542236,23.1110000610352,22.1469993591309,22.2819995880127,23.503999710083,23.2670001983643,23.5149993896484,23.8920001983643,23.0820007324219,22.3129997253418,21.8880004882813,23.9150009155273,25.1830005645752,25.1280002593994,24.1019992828369,23.681999206543,23.7350006103516
empleo_industria_hombres,El Salvador,SLV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.3740005493164,26.2280006408691,25.9029998779297,25.6830005645752,26.5830001831055,25.32200050354,25.2360000610352,24.3269996643066,25.4529991149902,24.1690006256104,24.6240005493164,24.8899993896484,26.4860000610352,25.0949993133545,23.7240009307861,25.8500003814697,25.5930004119873,25.5429992675781,22.3759994506836,23.4729995727539,23.0869998931885,22.871000289917,22.4780006408691,23.0599994659424,24.1219997406006,24.0580005645752,24.5979995727539,24.4839992523193
empleo_industria_hombres,Guatemala,GTM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.6089992523193,23.4440002441406,23.2840003967285,23.1180000305176,22.931999206543,22.8239994049072,22.6800003051758,22.503999710083,22.0249996185303,21.5319995880127,22.4650001525879,22.9190006256104,23.3939990997314,20.1940002441406,22.0249996185303,23.9689998626709,23.0769996643066,22.3299999237061,21.6580009460449,20.9599990844727,19.3460006713867,21.7679996490479,20.2679996490479,20.5970001220703,19.4669990539551,22.3150005340576,22.2329998016357,22125
empleo_industria_hombres,Haití,HTI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7779998779297,12.1350002288818,12.4359998703003,12.7510004043579,13.2080001831055,13.576000213623,13.3470001220703,13.5170001983643,13.3620004653931,13.2270002365112,13.3470001220703,13.4569997787476,13.5209999084473,13.7869997024536,13.7650003433228,13.7200002670288,13.5869998931885,13.6479997634888,13.5699996948242,13.9379997253418,13.8430004119873,13.8409996032715,13.7700004577637,13.7810001373291,13.8210000991821,13.7819995880127,13.7819995880127,13.7390003204346
empleo_industria_hombres,Honduras,HND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2789993286133,17.7000007629395,19.4330005645752,21.5240001678467,21.8899993896484,18.8859996795654,19.2299995422363,21.076000213623,20.6459999084473,20.6070003509521,20.492000579834,19.5100002288818,19.3400001525879,21.6259994506836,22.806999206543,21.8659992218018,22.3330001831055,22.3139991760254,21.1809997558594,19.0470008850098,19.3540000915527,19.318000793457,18.9489994049072,21.628999710083,22.32200050354,22.4379997253418,20.9160003662109,20.7830009460449
empleo_industria_hombres,Latin America & Caribbean,LCN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.4003871525454,26.3759370950035,26.1021824670254,25.9231706067673,25.626371260833,25.5322615099783,25.7350886560302,26.2628405942653,25.6769449419142,25.937022912218,25.5013708080379,25.5960916473929,25.4483998475024,25.790594307413,26.3766554855305,26.7895858875735,27.4530143325178,27.6398381309318,26.9839164123319,27.1244701183402,27.1730113154738,27.7560388201016,27.8311455172116,28.1557723467629,27.9162801299542,27.4284470607836,27.1106251491552,27.1086222982931
empleo_industria_hombres,México,MEX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.2800006866455,24.9740009307861,24.7029991149902,24.6609992980957,24.7660007476807,25.0620002746582,24.5310001373291,27.1070003509521,27.7849998474121,29.4769992828369,28.1040000915527,27.318000793457,27.8689994812012,27.9160003662109,29.6389999389648,30.1499996185303,30.5909996032715,29.9969997406006,28.7730007171631,28.9769992828369,28.9409999847412,28.7140007019043,28.9360008239746,29.4459991455078,29.9489994049072,30.6979999542236,30.8229999542236,30.8419990539551
empleo_industria_hombres,Perú,PER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5090007781982,17.503999710083,17.5540008544922,17.6410007476807,17.8500003814697,17.9680004119873,18125,18.0919990539551,18.1989994049072,18.0279998779297,18.2740001678467,18.371000289917,18.0440006256104,19.1909999847412,18.2049999237061,19.3910007476807,21.17799949646,21.2290000915527,21.632999420166,22.613000869751,22.1319999694824,23.003999710083,23.0790004730225,22.3999996185303,22.8169994354248,22.19700050354,21.3339996337891,21.3419990539551
empleo_industria_hombres,España,ESP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.9519996643066,39.3740005493164,38.9580001831055,38.2929992675781,38.5559997558594,37.8040008544922,38.640998840332,39.4519996643066,40.1150016784668,40.2190017700195,41.4020004272461,41.1839981079102,41.5779991149902,41.4360008239746,41.0530014038086,41.5800018310547,41.3979988098145,39.9620018005371,35.8219985961914,33.556999206543,32.1199989318848,30.2740001678467,29.1159992218018,28.5779991149902,29.1580009460449,28.8449993133545,29.298999786377,29.0799999237061
empleo_industria_hombres,Uruguay,URY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.2830009460449,26.4890003204346,26.5200004577637,26.6450004577637,26.7360000610352,26.8449993133545,26.9689998626709,27.117000579834,27.2290000915527,27.2719993591309,27.3369998931885,27.3190002441406,27.3339996337891,27.3020000457764,27.5639991760254,27.5620002746582,28.4270000457764,28.7749996185303,28.003999710083,28.7590007781982,28.818000793457,29.5410003662109,30.3920001983643,29.6100006103516,29.0189990997314,28.7509994506836,28.2110004425049,28.2520008087158
empleo_industria_hombres,Venezuela,VEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.4990005493164,32.4700012207031,32.2719993591309,28.9150009155273,28.6940002441406,27.423999786377,29.6110000610352,30.8190002441406,28.2089996337891,28.7329998016357,28.0949993133545,25.9160003662109,24.6340007781982,25.701000213623,26.1989994049072,26.5249996185303,26.8299999237061,27.1240005493164,27.3250007629395,27.3850002288818,27.6700000762939,27.8810005187988,28.0300006866455,28.0139999389648,27.8560009002686,27.8080005645752,27.6790008544922,27.6509990692139
empleo_industria_hombres,Mundo,WLD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.5250773240103,23.41012364468,23.4676459588134,23.605857356326,23.7597989102589,23.8585340857106,23.8602284931982,23.5923372128775,23.5244136606293,23.4642527793336,23.4073732690966,23.357889809152,23.4645955722491,23.9047635396029,24.2947100105358,24.7982770169025,25.248039462714,25.3781413924551,25.2939099330793,25.5688380738276,26.0302604753506,26.370797437061,26.5694581402578,26.828504978095,26.8455133989134,26.8027381125182,26.8118389267636,26.7691536422173
empleo_industria_hombres,Panamá,PAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.3349990844727,19.7229995727539,20.7280006408691,21.882999420166,21.5629997253418,21.5380001068115,21.9990005493164,21.9200000762939,22.2779998779297,21.7530002593994,21.6709995269775,21.193000793457,22.011999130249,22.548999786377,21.8110008239746,23.2800006866455,24.7670001983643,24.0909996032715,24.3600006103516,23.923999786377,24.056999206543,23.9379997253418,26.1189994812012,26.132999420166,24.5480003356934,23.6909999847412,24.2320003509521,24.3619995117188
empleo_industria_hombres,Paraguay,PRY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.6709995269775,18.6770000457764,18.7220001220703,18.7719993591309,18.8099994659424,18.8150005340576,18.8290004730225,18.8050003051758,18.7919998168945,18.7520008087158,18.7369995117188,18.7430000305176,19.4409999847412,20.0520000457764,19.9090003967285,21.7310009002686,24.0060005187988,24.8050003051758,22.3099994659424,25.613000869751,23.4930000305176,22.621000289917,23.8530006408691,25.6350002288818,26.32200050354,26.4540004730225,27.4850006103516,27.5440006256104
empleo_industria_hombres,Nicaragua,NIC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.3320007324219,20.2759990692139,20.3530006408691,20.298999786377,20.0750007629395,19.8250007629395,19.5799999237061,19.3479995727539,19.0440006256104,18.8729991912842,18.8229999542236,18.7759990692139,18.5480003356934,19.3460006713867,20.056999206543,20.2019996643066,20.8390007019043,20.1389999389648,19.4330005645752,19.0930004119873,18.7520008087158,18.4029998779297,19.1389999389648,19.8330001831055,19.6490001678467,19.4099998474121,19.2439994812012,19.0849990844727
empleo_industria_hombres,República Dominicana,DOM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.6660003662109,28.3689994812012,28.2469997406006,28.25,28.1149997711182,28.1410007476807,27.3939990997314,27.9160003662109,27.4529991149902,26.7269992828369,26.7509994506836,24.5900001525879,25.6299991607666,27.0820007324219,26.3980007171631,26.5510005950928,26.9559993743896,25.2959995269775,22.7649993896484,23.3899993896484,23.1499996185303,23.2509994506836,21.8490009307861,22.5340003967285,24.1900005340576,25.1940002441406,25.7430000305176,25.7560005187988
empleo_servicios_mujeres,Argentina,ARG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.0970001220703,80.754997253418,83.5370025634766,85.2379989624023,84.6119995117188,87.2590026855469,88.088996887207,89,88.9339981079102,89.4449996948242,89.2799987792969,90.1320037841797,87.8539962768555,88.2460021972656,88.677001953125,88.9089965820313,89.2099990844727,89.4869995117188,89.9860000610352,90.2429962158203,89.7620010375977,90.2539978027344,90.8570022583008,91.5199966430664,91.3349990844727,91.1060028076172,90.8710021972656,91.0100021362305
empleo_servicios_mujeres,Bolivia,BOL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.882999420166,46.9879989624023,47.2820014953613,47.5390014648438,47.7589988708496,48.0530014038086,48.4099998474121,48.7970008850098,48.8170013427734,53.0800018310547,48.7540016174316,50.1619987487793,54.6609992980957,54.6360015869141,51.8680000305176,52.576000213623,54.1510009765625,57.7540016174316,58.6629981994629,58.7729988098145,58.8860015869141,61.9249992370605,60.7840003967285,58.9410018920898,60.6920013427734,59.8339996337891,61.6160011291504,61.8110008239746
empleo_servicios_mujeres,Brasil,BRA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.1669998168945,71.2639999389648,71.3440017700195,71.4489974975586,71.6309967041016,72.9209976196289,72.947998046875,73.4560012817383,73.1009979248047,72.4759979248047,71.8369979858398,71.5690002441406,71.8369979858398,71.6279983520508,71.2720031738281,72.4440002441406,73.234001159668,73.6110000610352,74.8659973144531,76.1650009155273,77.4130020141602,81.4759979248047,82.1159973144531,82.8489990234375,83.2910003662109,84.4759979248047,85.0319976806641,85.193000793457
empleo_servicios_mujeres,Chile,CHL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.8320007324219,78.8619995117188,77.7590026855469,80.0419998168945,80.0240020751953,79.7350006103516,81.0770034790039,81.5879974365234,82.7369995117188,83.0619964599609,82.3740005493164,83.1750030517578,83.2620010375977,82.2539978027344,82.6149978637695,82.8249969482422,83.4049987792969,83.0930023193359,83.8970031738281,84.6549987792969,84.4779968261719,84.3109970092773,84.7160034179688,84.7949981689453,84.3109970092773,84.0139999389648,83.879997253418,84.0410003662109
empleo_servicios_mujeres,Colombia,COL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.072998046875,74.3720016479492,74.5780029296875,74.9079971313477,75.0339965820313,75.3190002441406,75.5309982299805,75.745002746582,75.9550018310547,76.25,76.4049987792969,76.2129974365234,75.3099975585938,75.661003112793,75.9759979248047,77.4580001831055,78.1370010375977,78.2070007324219,77.9899978637695,77.2060012817383,76.9359970092773,76.5189971923828,78.2829971313477,78.7409973144531,78.8270034790039,79.4739990234375,78.3359985351563,78.5599975585938
empleo_servicios_mujeres,Costa Rica,CRI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.2959976196289,77.6220016479492,77.9329986572266,78.1340026855469,78.2910003662109,78.5390014648438,78.4990005493164,78.6640014648438,78.8509979248047,79.1740036010742,79.1360015869141,80.9380035400391,81.5070037841797,82.8949966430664,82.6429977416992,82.9020004272461,82.0790023803711,82.8679962158203,83.9769973754883,85.0220031738281,86.2259979248047,87.5149993896484,89.0169982910156,86.443000793457,86.1729965209961,86.6969985961914,85.5699996948242,85.7269973754883
empleo_servicios_mujeres,Cuba,CUB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.726001739502,63.8870010375977,64.8470001220703,67.6589965820313,71.2699966430664,71.1839981079102,71.1510009765625,71.7799987792969,72.390998840332,72.3369979858398,73.4020004272461,74.4940032958984,75.5839996337891,76.6149978637695,77.4540023803711,78.3089981079102,79.1039962768555,79.6060028076172,80.0240020751953,80.0230026245117,79.1389999389648,78.4059982299805,80.9189987182617,81.1050033569336,81.2809982299805,81.4729995727539,81.6890029907227,81.8980026245117
empleo_servicios_mujeres,Ecuador,ECU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.2140007019043,58.5040016174316,58.7939987182617,59.1360015869141,59.4449996948242,59.7379989624023,60.0579986572266,60.257999420166,60.4220008850098,60.693000793457,61.0839996337891,63.4910011291504,65.8140029907227,62.5320014953613,64.5739974975586,64.129997253418,66.0090026855469,67.1559982299805,67.3410034179688,68.0309982299805,68.2600021362305,68.2919998168945,67.9120025634766,68.5059967041016,66.2529983520508,65.5709991455078,64.1019973754883,64.3970031738281
empleo_servicios_mujeres,El Salvador,SLV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.8399963378906,65.1100006103516,65.2460021972656,65.6620025634766,66.4739990234375,68.0459976196289,72.1500015258789,68.6740036010742,71.072998046875,71.9140014648438,73.7809982299805,73.8560028076172,74.265998840332,74.9580001831055,75.1309967041016,76.3050003051758,75.8320007324219,74.6439971923828,76.9359970092773,76.2310028076172,74.6190032958984,76.5230026245117,77.9390029907227,77.9199981689453,76.6119995117188,78.8539962768555,78.0579986572266,78.2480010986328
empleo_servicios_mujeres,Guatemala,GTM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.0789985656738,57.4059982299805,57.7249984741211,58.0410003662109,58.3810005187988,58.6199989318848,58.9109992980957,59.2400016784668,58.3889999389648,57.5390014648438,58.3429985046387,59.6790008544922,60.8849983215332,66.0869979858398,65.0670013427734,64.1780014038086,63.9210014343262,63.4889984130859,62.9140014648438,62.4889984130859,64.7070007324219,72.0459976196289,76.2750015258789,71.5839996337891,72.4810028076172,72.2220001220703,72.4089965820313,72.6520004272461
empleo_servicios_mujeres,Haití,HTI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.9029998779297,58.9770011901855,58.9300003051758,57.3730010986328,58.3709983825684,58.492000579834,58.7830009460449,58.3870010375977,58.2470016479492,58.6259994506836,58.3409996032715,58.3409996032715,58.25,57.7249984741211,57.7639999389648,57.9589996337891,58.3849983215332,58.8610000610352,58.8849983215332,58.0480003356934,58.5550003051758,58.757999420166,58.9410018920898,59.1650009155273,59.3979988098145,59.4169998168945,59.4410018920898,59.556999206543
empleo_servicios_mujeres,Honduras,HND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.0449981689453,68.5080032348633,66.7350006103516,64.4980010986328,64.0299987792969,63.3339996337891,65.5579986572266,65.5459976196289,66.6689987182617,67.1620025634766,67.3509979248047,64.3629989624023,65.8199996948242,68.8190002441406,66.6829986572266,66.484001159668,68.2880020141602,68.7799987792969,68.7750015258789,68.9560012817383,70.3399963378906,68.140998840332,71.1839981079102,68.2979965209961,71.6350021362305,72.0869979858398,70.3290023803711,70.6110000610352
empleo_servicios_mujeres,Latin America & Caribbean,LCN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.9011180834562,71.1220646598783,71.4976921704133,72.1267380908653,72.3708774555635,72.7495264999733,72.5915607525668,73.2633649981581,72.9109802497664,73.1102843185709,73.0060015105458,73.2070239981367,73.5989233731042,73.5818457250265,73.6891301449543,74.4905839027511,75.2403561998877,75.6777769578097,76.5441746130204,77.0307368008595,77.5385503928956,79.0911658727867,79.7636217052713,79.9353253982614,80.1516306767118,80.3741434991018,80.3485666879389,80.481823945015
empleo_servicios_mujeres,México,MEX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.1510009765625,71.5149993896484,71.8679962158203,73.6689987182617,75.0540008544922,72.5749969482422,69.931999206543,71.9069976806641,70.4250030517578,71.3629989624023,72.3669967651367,73.556999206543,75.4720001220703,75.4380035400391,76.3300018310547,76.6740036010742,77.4240036010742,78.2440032958984,79.931999206543,79.9649963378906,80.0770034790039,79.9660034179688,79875,79.7220001220703,79.6080017089844,79.3359985351563,78.7399978637695,78.9449996948242
empleo_servicios_mujeres,Perú,PER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.4029998779297,56.6269989013672,56.9780006408691,57.4959983825684,57.7690010070801,57.9780006408691,58.2809982299805,58.568000793457,58.7589988708496,59.2509994506836,59.310001373291,59.6539993286133,59.6640014648438,59.6469993591309,58.4780006408691,59.9710006713867,62.4189987182617,62.7249984741211,62.9959983825684,63.3349990844727,63.5750007629395,63.9630012512207,63.8639984130859,64.0390014648438,63.9650001525879,63.5620002746582,65.0589981079102,65.4089965820313
empleo_servicios_mujeres,España,ESP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.245002746582,76.5999984741211,76.8270034790039,78.1809997558594,78.9079971313477,80.2600021362305,80.5,80.927001953125,81.4599990844727,80.7910003662109,81.1350021362305,81.7099990844727,82.7880020141602,83.5589981079102,84.056999206543,85.1029968261719,85.4520034790039,86.2239990234375,87.4960021972656,88.0289993286133,88.7289962768555,88.5530014038086,89.3010025024414,89.3339996337891,89.2289962768555,89.4400024414063,88.8870010375977,89.0899963378906
empleo_servicios_mujeres,Uruguay,URY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.3789978027344,80.5339965820313,80.8119964599609,81.0019989013672,81.0950012207031,81.2190017700195,81.4879989624023,81.6480026245117,81.7419967651367,81.7789993286133,81.7740020751953,81.754997253418,81.8320007324219,82.1740036010742,82.3190002441406,82.6480026245117,82.890998840332,83.3010025024414,83.4509963989258,83.0940017700195,84.7180023193359,85.5749969482422,85.4729995727539,85.7040023803711,85.802001953125,86.8290023803711,86.9160003662109,87.0839996337891
empleo_servicios_mujeres,Venezuela,VEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.2949981689453,81.3850021362305,82.1500015258789,83.3550033569336,83.8580017089844,84.984001159668,84.8509979248047,85.2990036010742,85.3170013427734,85.5530014038086,86.4029998779297,86.7119979858398,86.6699981689453,86.8710021972656,86.8499984741211,86.9660034179688,87.0749969482422,87.1350021362305,87.2070007324219,87.2809982299805,87.3059997558594,87.4199981689453,87.5059967041016,87.6039962768555,87.7249984741211,87.7900009155273,87.8820037841797,87.9410018920898
empleo_servicios_mujeres,Mundo,WLD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.8114226647197,38.0950322828644,38.8599954086369,39.5615288604253,40.3865220757247,41.0258570055709,41.7310136394766,42.137592245795,42.3745225310927,42.5658038946132,43.0544931678814,43.4541375990131,43.9178387928034,44.8214234663856,45.5507804892439,46.6984993431783,47.6512955549575,48.5089852503682,49.496403413748,50.1779507624733,51.0918480144421,52.1508719929841,52.9374875068398,53.6427645325761,54.2471608682237,54.7569943609994,55.1896751954752,55.5288239094505
empleo_servicios_mujeres,Panamá,PAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.0500030517578,85.6320037841797,85.7440032958984,86.1399993896484,85.3290023803711,85.0589981079102,86.2760009765625,87.3479995727539,87.6019973754883,88.9860000610352,87.4769973754883,87.4169998168945,87.4540023803711,88.0530014038086,86.5329971313477,86.6809997558594,86.9680023193359,82.4349975585938,81.9779968261719,82.7870025634766,83.7750015258789,83.0830001831055,80.7229995727539,81.5940017700195,82.609001159668,81.0059967041016,81.6009979248047,81.7949981689453
empleo_servicios_mujeres,Paraguay,PRY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.2919998168945,67.5790023803711,67.8929977416992,68.2060012817383,68.5999984741211,68.8929977416992,69.2570037841797,69.5299987792969,69.7639999389648,69.995002746582,70.2470016479492,70.4199981689453,70.2919998168945,64.6679992675781,68.5029983520508,70.6269989013672,68.6579971313477,72.5820007324219,69.0380020141602,73.1859970092773,71.6490020751953,69.2610015869141,75.9499969482422,74.9140014648438,76.3759994506836,76.9449996948242,76.370002746582,76.6119995117188
empleo_servicios_mujeres,Nicaragua,NIC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.9850006103516,71.2350006103516,71.3050003051758,71.5100021362305,71.9229965209961,72.2630004882813,72.5479965209961,72.8349990844727,73.3119964599609,73.3880004882813,73.3600006103516,73.2460021972656,73.4670028686523,73.2730026245117,72.8779983520508,73.8610000610352,72.0490036010742,75.0019989013672,74.2710037231445,72.7249984741211,71.036003112793,69.3199996948242,73.0329971313477,76.5849990844727,76.9120025634766,77.2620010375977,77.5019989013672,77.7519989013672
empleo_servicios_mujeres,República Dominicana,DOM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.7119979858398,74.1760025024414,74.5329971313477,74.7730026245117,75.1190032958984,75.2829971313477,76.3059997558594,75.3369979858398,76.3789978027344,77.2170028686523,81.0859985351563,82.8209991455078,83.1849975585938,82.9820022583008,82.2919998168945,83.7220001220703,84.359001159668,82.8899993896484,88.7379989624023,88.1849975585938,88.3769989013672,87.9800033569336,89.6460037231445,88.1019973754883,89.6139984130859,89.7480010986328,89.0540008544922,89.1949996948242
empleo_servicios_hombres,Argentina,ARG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.4049987792969,58.4910011291504,61.076000213623,61.5730018615723,64.3960037231445,65.4860000610352,63.8790016174316,64.0120010375977,66.161003112793,67.5139999389648,68.4599990844727,70.7490005493164,69.3639984130859,67.3560028076172,66.5449981689453,66.0309982299805,65.4769973754883,64.9440002441406,65.681999206543,65.4029998779297,65.6800003051758,65.8929977416992,65.0179977416992,64.3610000610352,65.7949981689453,67.0299987792969,68.0770034790039,68.0869979858398
empleo_servicios_hombres,Bolivia,BOL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.3660011291504,35.3720016479492,35.423999786377,35.4370002746582,35.4059982299805,35.4729995727539,35.5530014038086,35625,35.6259994506836,34.7529983520508,33.7980003356934,32.2879981994629,36.7949981689453,36.7550010681152,37.1749992370605,38.4189987182617,39.1790008544922,41.8530006408691,42.0050010681152,42.0900001525879,42.0349998474121,44.1520004272461,43.6769981384277,40.7779998779297,42.056999206543,42.3040008544922,42.0060005187988,41.9819984436035
empleo_servicios_hombres,Brasil,BRA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.6030006408691,46.734001159668,46.7700004577637,46.7439994812012,47.0180015563965,47.8680000305176,48.1290016174316,48.8600006103516,49.2239990234375,49.9480018615723,50.7050018310547,49.7459983825684,50.1389999389648,49.1769981384277,49.5620002746582,50.4449996948242,50.5279998779297,50.4039993286133,51.0989990234375,51.8810005187988,52.6510009765625,54.1539993286133,54.318000793457,55.1870002746582,56.2299995422363,57.6990013122559,58.9630012512207,59.0830001831055
